Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Employee_data_01,Chrome 72.0.3626.109,,2019-02-19 13:02:18,2019-02-19 13:03:30,1m - 11.577s,PASSED
,,,,,,
Test Cases/Login_page_info/Login_valid_info_1,Chrome 72.0.3626.109,,2019-02-19 13:02:19,2019-02-19 13:02:32,13.569s,PASSED
comment,Chrome 72.0.3626.109,,2019-02-19 13:02:19,2019-02-19 13:02:19,0.052s,PASSED
openBrowser,Chrome 72.0.3626.109,,2019-02-19 13:02:19,2019-02-19 13:02:25,5.697s,PASSED
navigateToUrl,Chrome 72.0.3626.109,Thor URL,2019-02-19 13:02:25,2019-02-19 13:02:28,2.869s,PASSED
setText,Chrome 72.0.3626.109,"Enter""E-mail""",2019-02-19 13:02:28,2019-02-19 13:02:28,0.296s,PASSED
setEncryptedText,Chrome 72.0.3626.109,"Enter""Password""
",2019-02-19 13:02:28,2019-02-19 13:02:28,0.372s,PASSED
click,Chrome 72.0.3626.109,"Click ""Login"" button",2019-02-19 13:02:28,2019-02-19 13:02:32,3.866s,PASSED
verifyElementPresent,Chrome 72.0.3626.109,Very Successful Login,2019-02-19 13:02:32,2019-02-19 13:02:32,0.085s,PASSED
,,,,,,
Test Cases/Configuration_info/Employee_data_01,Chrome 72.0.3626.109,,2019-02-19 13:02:32,2019-02-19 13:03:29,56.755s,PASSED
click,Chrome 72.0.3626.109,,2019-02-19 13:02:33,2019-02-19 13:02:33,0.801s,PASSED
delay,Chrome 72.0.3626.109,,2019-02-19 13:02:33,2019-02-19 13:02:38,5.014s,PASSED
"Statement - For ([i = 1, i <= com.kms.katalon.core.testdata.TestDataFactory.findTestData(Employee-data_01).getRowNumbers(), (i++)])",Chrome 72.0.3626.109,,2019-02-19 13:02:38,2019-02-19 13:03:29,50.631s,PASSED
