Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
log,Chrome 72.0.3626.109,,2019-02-22 14:30:05,2019-02-22 14:30:37,31.817s,PASSED
,,,,,,
Test Cases/Login_page_info/Login_Invalid_info_2,Chrome 72.0.3626.109,,2019-02-22 14:30:06,2019-02-22 14:30:36,30.299s,PASSED
openBrowser,Chrome 72.0.3626.109,,2019-02-22 14:30:06,2019-02-22 14:30:21,15.611s,PASSED
navigateToUrl,Chrome 72.0.3626.109,"Thor ""URL""",2019-02-22 14:30:22,2019-02-22 14:30:31,9.278s,PASSED
setText,Chrome 72.0.3626.109,"Enter""Invalid E-mail""",2019-02-22 14:30:31,2019-02-22 14:30:32,1.264s,PASSED
setEncryptedText,Chrome 72.0.3626.109,"Enter""Invalid Password""",2019-02-22 14:30:32,2019-02-22 14:30:32,0.441s,PASSED
click,Chrome 72.0.3626.109,"Click""Login"" button",2019-02-22 14:30:32,2019-02-22 14:30:36,3.292s,PASSED
verifyElementPresent,Chrome 72.0.3626.109,Unsuccessful Login,2019-02-22 14:30:36,2019-02-22 14:30:36,0.048s,PASSED
