Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Employee_data_01,Chrome 72.0.3626.109,,2019-02-19 15:00:26,2019-02-19 15:00:57,31.108s,ERROR
,,,,,,
Test Cases/Login_page_info/Login_valid_info_1,Chrome 72.0.3626.109,,2019-02-19 15:00:27,2019-02-19 15:00:49,22.166s,PASSED
comment,Chrome 72.0.3626.109,,2019-02-19 15:00:27,2019-02-19 15:00:27,0.072s,PASSED
openBrowser,Chrome 72.0.3626.109,,2019-02-19 15:00:27,2019-02-19 15:00:39,11.590s,PASSED
navigateToUrl,Chrome 72.0.3626.109,Thor URL,2019-02-19 15:00:39,2019-02-19 15:00:43,3.884s,PASSED
setText,Chrome 72.0.3626.109,"Enter""E-mail""",2019-02-19 15:00:43,2019-02-19 15:00:43,0.221s,PASSED
setEncryptedText,Chrome 72.0.3626.109,"Enter""Password""
",2019-02-19 15:00:43,2019-02-19 15:00:43,0.363s,PASSED
click,Chrome 72.0.3626.109,"Click ""Login"" button",2019-02-19 15:00:43,2019-02-19 15:00:49,5.599s,PASSED
verifyElementPresent,Chrome 72.0.3626.109,Very Successful Login,2019-02-19 15:00:49,2019-02-19 15:00:49,0.073s,PASSED
,,,,,,
Test Cases/Configuration_info/Employee_data_01,Chrome 72.0.3626.109,,2019-02-19 15:00:49,2019-02-19 15:00:56,7.277s,ERROR
comment,Chrome 72.0.3626.109,,2019-02-19 15:00:49,2019-02-19 15:00:49,0.008s,PASSED
click,Chrome 72.0.3626.109,"Click "" Configuration""",2019-02-19 15:00:49,2019-02-19 15:00:51,1.810s,PASSED
delay,Chrome 72.0.3626.109,,2019-02-19 15:00:51,2019-02-19 15:00:56,5.027s,PASSED
"Statement - For ([i = 1, i <= com.kms.katalon.core.testdata.TestDataFactory.findTestData(Employee-data_01).getRowNumbers(), (i++)])",Chrome 72.0.3626.109,,2019-02-19 15:00:56,2019-02-19 15:00:56,0.010s,PASSED
